time,A:gene off,A:gene on,A:mRNA,A:protein
0.315321,2,0,3,104
0.859192,1,1,3,104
0.184023,1,1,4,104
0.205021,1,1,4,103
0.125753,2,0,4,103
0.228218,2,0,4,104
0.0855803,2,0,4,105
0.267867,2,0,3,105
0.587315,2,0,3,104
0.599547,2,0,2,104
1.15853,2,0,2,103
0.150915,2,0,2,104
0.0428554,2,0,2,103
0.0820852,2,0,2,102
0.435405,2,0,2,101
2.16861,2,0,2,100
0.910899,2,0,2,101
0.804367,2,0,1,101
2.35838,1,1,1,101
0.0896812,1,1,1,100
0.126553,1,1,2,100
0.305632,1,1,3,100
0.448884,1,1,4,100
0.472976,1,1,4,99
0.149955,1,1,5,99
0.0207624,1,1,5,100
0.466644,1,1,4,100
0.113629,1,1,4,101
0.739163,2,0,4,101
1.19842,2,0,3,101
0.0802631,2,0,2,101
0.381775,2,0,1,101
1.86678,2,0,1,100
0.423931,2,0,1,101
0.0762226,2,0,0,101
12.4616,1,1,0,101
0.303421,1,1,1,101
0.724867,2,0,1,101
0.476811,2,0,0,101
0.0153633,2,0,0,100
0.47418,2,0,0,99
0.958814,2,0,0,98
3.43441,2,0,0,97
2.58266,2,0,0,96
16.2211,1,1,0,96
0.740813,1,1,1,96
0.470271,1,1,2,96
0.0669343,1,1,3,96
0.00316795,1,1,3,97
0.359771,1,1,3,96
0.137299,1,1,4,96
0.349378,1,1,4,97
0.254779,1,1,5,97
0.531076,1,1,6,97
0.420701,2,0,6,97
0.165822,2,0,5,97
0.622592,2,0,5,96
0.00109069,2,0,5,97
0.0747866,1,1,5,97
0.0275626,1,1,6,97
0.869711,1,1,6,98
0.429257,1,1,6,99
0.104982,1,1,7,99
0.0255594,1,1,7,100
0.284369,1,1,6,100
0.0851215,1,1,6,101
0.0738764,1,1,6,102
0.105078,1,1,7,102
0.0624275,1,1,6,102
0.00243746,1,1,6,103
0.218071,1,1,7,103
0.0265771,1,1,8,103
0.019745,1,1,9,103
0.309097,1,1,9,104
0.0801978,1,1,10,104
0.0600101,1,1,10,105
0.105978,1,1,11,105
0.0973714,1,1,10,105
0.0837225,1,1,11,105
0.21308,1,1,12,105
0.0385573,1,1,13,105
0.00279323,1,1,12,105
0.0304869,1,1,11,105
0.067088,1,1,12,105
0.101511,1,1,13,105
0.0380629,1,1,14,105
0.143528,1,1,14,106
0.241792,1,1,14,107
0.0402577,1,1,15,107
0.102005,1,1,15,108
0.0532783,2,0,15,108
0.104154,2,0,15,107
0.114093,2,0,14,107
0.128035,2,0,14,106
0.0309798,2,0,14,107
0.141075,2,0,13,107
0.0123034,2,0,13,108
0.257614,2,0,13,109
0.161617,2,0,12,109
0.165547,2,0,12,110
0.0551255,2,0,12,111
0.0800122,2,0,12,112
0.151825,2,0,11,112
0.431202,2,0,11,111
0.199186,2,0,10,111
0.149811,2,0,10,112
0.583054,2,0,9,112
0.0664768,2,0,9,113
0.962963,2,0,9,114
0.0797993,2,0,8,114
0.0321004,2,0,8,115
0.249471,2,0,8,116
0.18952,2,0,7,116
0.0630095,2,0,7,117
0.503192,2,0,6,117
0.170522,2,0,6,118
0.15032,2,0,6,119
0.446951,2,0,6,120
0.0982331,2,0,6,121
0.0675614,2,0,6,122
0.00483703,2,0,6,123
0.291403,2,0,6,122
0.192823,2,0,6,123
0.302266,2,0,6,124
0.12928,2,0,6,125
0.0610463,2,0,6,126
0.0102093,2,0,6,127
1.03155,2,0,5,127
0.187527,2,0,5,128
1.0453,2,0,5,129
0.749933,2,0,5,130
0.975952,2,0,5,131
0.0500698,2,0,5,132
1.33272,2,0,5,133
0.0739794,2,0,5,134
0.762745,2,0,4,134
0.0747882,2,0,3,134
0.0676184,2,0,3,135
0.347238,2,0,3,134
1.73721,2,0,3,135
0.538436,2,0,3,136
0.152765,2,0,3,137
0.193661,2,0,2,137
0.259866,2,0,2,138
0.616867,2,0,2,139
2.89079,2,0,1,139
1.60351,2,0,1,140
0.515338,2,0,1,141
0.412534,2,0,0,141
2.30573,2,0,0,140
0.00704106,2,0,0,139
3.82598,2,0,0,138
0.698137,2,0,0,137
2.04722,2,0,0,136
5.36086,1,1,0,136
0.302816,1,1,1,136
0.23644,1,1,2,136
0.0608354,1,1,3,136
0.0324706,1,1,3,137
0.174472,1,1,3,138
0.936865,1,1,4,138
0.0343834,1,1,5,138
0.366486,1,1,6,138
0.0422748,1,1,7,138
0.0748746,1,1,7,139
0.151184,1,1,8,139
0.0255298,1,1,8,138
0.292475,1,1,8,139
0.0422903,1,1,9,139
0.374056,1,1,8,139
0.195943,1,1,8,140
0.136388,1,1,9,140
0.103857,1,1,10,140
0.0236423,1,1,11,140
0.00225849,1,1,11,141
0.110006,1,1,10,141
0.00569569,1,1,9,141
0.104022,1,1,10,141
0.0130203,1,1,10,142
0.156942,2,0,10,142
0.28295,2,0,10,143
0.00710942,2,0,9,143
0.00807329,2,0,9,142
0.151092,2,0,9,143
0.4571,2,0,9,144
0.000701973,2,0,9,143
0.08461,2,0,9,144
0.306506,2,0,9,145
0.490125,1,1,9,145
0.21241,1,1,10,145
0.178446,1,1,11,145
0.051357,1,1,11,146
0.0274985,1,1,12,146
0.10002,2,0,12,146
0.130452,2,0,11,146
0.149989,2,0,10,146
0.208292,2,0,9,146
0.00649741,2,0,8,146
0.049677,2,0,7,146
0.0586745,2,0,6,146
0.743642,2,0,5,146
0.00176287,2,0,5,147
0.655191,2,0,5,148
0.258551,2,0,4,148
0.228857,2,0,4,149
0.11276,2,0,4,150
0.0713727,2,0,4,151
0.405114,2,0,4,150
0.903024,2,0,4,149
0.14637,2,0,3,149
0.209337,2,0,3,150
0.29919,2,0,3,151
0.06586,1,1,3,151
0.177685,1,1,4,151
0.136202,1,1,5,151
0.212527,1,1,5,152
0.0335185,2,0,5,152
0.57897,2,0,4,152
0.692646,2,0,4,153
0.0436484,2,0,4,154
1.04888,2,0,4,155
0.0718877,2,0,4,154
0.306388,2,0,4,155
0.432861,2,0,4,156
0.0534643,1,1,4,156
0.0535751,1,1,5,156
0.0980995,1,1,4,156
0.338019,2,0,4,156
0.437222,2,0,4,157
0.497406,2,0,4,158
0.914473,2,0,4,159
1.52488,2,0,4,160
0.315834,2,0,3,160
0.725944,2,0,3,161
0.438637,2,0,3,162
0.419368,2,0,3,163
3.73233,2,0,3,162
0.0751455,2,0,3,163
0.173323,2,0,2,163
1.1125,2,0,2,164
0.125165,2,0,2,165
1.01185,2,0,2,164
0.357986,2,0,2,165
0.815127,2,0,2,166
0.757775,2,0,2,167
0.504041,2,0,1,167
0.0707993,2,0,0,167
0.0369456,2,0,0,166
6.14954,2,0,0,165
0.210818,2,0,0,164
0.591142,2,0,0,163
0.642196,1,1,0,163
0.701179,1,1,1,163
0.4553,1,1,1,162
0.0885826,1,1,1,161
0.124418,1,1,1,160
0.31696,2,0,1,160
2.94528,2,0,1,161
0.13606,2,0,1,160
2.43984,2,0,1,161
0.531578,2,0,1,162
0.424788,2,0,1,163
0.754459,2,0,1,162
0.521366,2,0,1,163
2.11857,2,0,1,164
0.272876,2,0,1,165
0.189192,2,0,0,165
3.00576,1,1,0,165
0.362835,1,1,1,165
0.362655,2,0,1,165
1.6937,2,0,1,164
3.07688,2,0,1,163
3.25812,2,0,1,164
3.79995,2,0,1,165
1.61569,2,0,1,164
1.36384,2,0,1,163
0.0343611,2,0,1,162
1.12816,2,0,1,161
2.84165,2,0,1,160
0.782569,2,0,1,161
0.303837,2,0,1,160
1.34707,2,0,1,159
2.84381,2,0,1,160
1.30989,2,0,0,160
0.701282,2,0,0,159
10.1546,2,0,0,158
0.145304,2,0,0,157
1.70974,1,1,0,157
0.189914,2,0,0,157
6.76215,2,0,0,156
0.799932,2,0,0,155
6.74508,2,0,0,154
0.615889,2,0,0,153
0.902529,2,0,0,152
0.556338,1,1,0,152
0.0666473,2,0,0,152
0.342674,2,0,0,151
0.0906896,2,0,0,150
1.77602,2,0,0,149
1.02398,2,0,0,148
1.1291,2,0,0,147
4.22839,2,0,0,146
1.25156,2,0,0,145
0.139084,2,0,0,144
1.52371,2,0,0,143
0.916363,2,0,0,142
1.31723,1,1,0,142
0.0120189,1,1,1,142
0.281569,1,1,1,143
0.0766945,1,1,0,143
0.471464,1,1,1,143
0.0983527,2,0,1,143
0.444867,2,0,1,144
1.31364,2,0,1,145
0.396448,2,0,1,144
0.00802554,2,0,1,143
0.802984,1,1,1,143
0.00182698,1,1,1,144
0.541114,2,0,1,144
0.910328,2,0,0,144
1.68484,2,0,0,143
2.1344,2,0,0,142
2.11814,2,0,0,141
0.77234,2,0,0,140
0.253384,1,1,0,140
0.0213837,1,1,1,140
0.697154,1,1,2,140
0.0762465,1,1,2,141
0.309238,1,1,3,141
0.328222,1,1,4,141
0.0271126,1,1,4,142
0.0223784,1,1,5,142
0.151009,1,1,6,142
0.0908519,1,1,7,142
0.0449572,1,1,7,143
0.146967,1,1,8,143
0.442251,1,1,7,143
0.0923249,2,0,7,143
0.134625,2,0,7,144
0.15416,2,0,7,145
0.219218,2,0,7,146
0.815613,2,0,6,146
0.0729813,2,0,5,146
0.0244213,2,0,5,147
0.420136,2,0,5,148
0.0767721,2,0,5,149
0.000149022,2,0,4,149
1.85395,2,0,4,150
0.0867073,2,0,4,151
0.227014,2,0,3,151
0.219176,2,0,3,152
0.418294,2,0,3,153
0.361638,2,0,2,153
0.754003,2,0,1,153
0.884696,2,0,1,152
1.8256,2,0,1,153
0.461429,2,0,0,153
1.07881,2,0,0,152
3.31044,1,1,0,152
0.989967,1,1,1,152
0.0483086,1,1,2,152
0.00513809,1,1,3,152
0.0202211,1,1,2,152
0.37353,1,1,1,152
0.398548,1,1,1,151
0.0495729,1,1,2,151
0.112994,1,1,3,151
0.0473436,1,1,4,151
0.219884,1,1,4,152
0.0667902,2,0,4,152
0.169446,2,0,4,153
0.180984,2,0,4,154
0.0424335,1,1,4,154
0.119809,1,1,5,154
0.147372,1,1,6,154
0.259495,1,1,6,153
0.50286,1,1,6,154
0.144634,1,1,6,155
0.186423,1,1,5,155
0.127602,1,1,6,155
0.0273801,1,1,7,155
0.0858499,1,1,7,156
0.246629,1,1,6,156
0.0771739,1,1,6,157
0.0152672,1,1,7,157
0.0812995,1,1,8,157
0.0273562,1,1,9,157
0.284487,2,0,9,157
0.640211,2,0,9,158
0.204089,2,0,9,159
0.262809,2,0,9,160
0.0272294,2,0,9,161
0.267534,2,0,9,162
0.327621,1,1,9,162
0.252112,1,1,9,163
0.0611216,1,1,8,163
0.0163357,1,1,9,163
0.0218645,1,1,10,163
0.263364,1,1,10,164
0.254455,1,1,11,164
0.0756009,1,1,11,165
0.150578,1,1,11,166
0.00154963,1,1,11,167
0.344433,1,1,12,167
0.17718,1,1,12,168
0.0322076,1,1,12,169
0.0136157,1,1,13,169
0.0564578,1,1,13,170
0.0575575,1,1,12,170
0.286702,2,0,12,170
0.0217129,2,0,11,170
0.0530298,2,0,11,171
0.00499865,2,0,10,171
0.096462,2,0,10,172
0.501516,2,0,10,173
0.122451,2,0,9,173
0.00504757,2,0,9,174
0.099147,2,0,9,175
0.10678,2,0,9,176
0.0378773,2,0,9,177
0.32216,2,0,9,178
0.0908159,2,0,8,178
0.0398204,1,1,8,178
0.0559959,2,0,8,178
0.0732279,2,0,7,178
0.383893,2,0,7,179
0.00815053,2,0,7,180
0.334878,2,0,7,181
0.536192,2,0,7,182
0.523877,2,0,7,183
0.560928,2,0,6,183
0.400479,2,0,6,184
0.232504,2,0,6,185
0.0954044,2,0,5,185
0.500036,2,0,5,186
0.49214,2,0,5,187
0.147206,2,0,5,186
0.241915,2,0,5,187
0.564661,2,0,5,188
0.0449933,2,0,4,188
0.673153,2,0,4,187
0.142103,2,0,4,188
0.236813,2,0,4,189
0.0399235,2,0,4,190
0.220973,2,0,4,191
0.841715,2,0,4,192
0.408241,2,0,3,192
0.09757,2,0,3,193
0.262945,2,0,3,194
0.173316,2,0,2,194
0.632599,2,0,1,194
0.210991,2,0,1,193
0.255891,1,1,1,193
0.86183,1,1,1,192
0.108863,1,1,1,193
0.402557,1,1,0,193
0.298775,1,1,0,192
0.1662,1,1,1,192
0.156715,1,1,2,192
0.605595,2,0,2,192
0.230348,2,0,2,191
0.461772,2,0,1,191
1.73816,2,0,1,192
0.207444,2,0,1,193
0.705065,2,0,1,194
0.260333,2,0,1,193
0.82843,2,0,1,194
0.915285,2,0,1,193
2.66767,2,0,0,193
1.47338,1,1,0,193
0.194479,1,1,1,193
0.711064,1,1,2,193
0.269521,1,1,2,194
0.000396226,1,1,2,195
0.0888455,1,1,2,194
0.0325067,1,1,3,194
0.0730063,1,1,4,194
0.332634,1,1,3,194
0.184989,1,1,4,194
0.500235,1,1,4,195
0.0186401,1,1,4,196
0.0320982,1,1,4,195
0.170791,1,1,3,195
0.0493907,1,1,4,195
0.0682257,1,1,4,196
0.661759,1,1,4,195
0.0275515,1,1,5,195
0.0373967,1,1,6,195
0.393972,2,0,6,195
0.278666,2,0,6,196
0.999062,2,0,6,197
0.43084,2,0,6,198
0.0577656,2,0,6,199
0.248486,2,0,6,200
0.121811,2,0,5,200
0.0759053,2,0,5,201
0.102218,2,0,5,202
0.404953,2,0,5,203
0.880663,2,0,5,204
0.390171,2,0,5,205
0.0143382,2,0,4,205
0.774383,2,0,4,206
0.00884075,2,0,3,206
0.0966778,2,0,3,205
0.0488091,2,0,3,206
0.373931,2,0,3,205
0.138519,2,0,3,206
0.49532,2,0,2,206
0.541011,2,0,2,205
0.0541594,2,0,2,206
0.0441381,2,0,2,207
1.04319,2,0,2,208
0.833035,2,0,2,207
0.204467,1,1,2,207
0.0914762,1,1,3,207
0.0638426,2,0,3,207
0.707543,2,0,3,206
0.992957,2,0,2,206
1.32657,2,0,2,207
0.19471,2,0,2,208
0.294099,2,0,2,207
0.18635,2,0,2,208
0.330507,2,0,2,207
4.45208,2,0,2,208
1.61093,2,0,2,209
0.104957,2,0,1,209
0.527872,2,0,1,208
0.519396,2,0,1,209
1.02713,2,0,0,209
2.23568,2,0,0,208
3.14195,2,0,0,207
0.0991135,2,0,0,206
0.377929,1,1,0,206
0.333457,1,1,1,206
0.0503002,1,1,2,206
0.151388,1,1,3,206
0.244815,1,1,3,207
0.552103,1,1,2,207
0.819936,1,1,2,206
0.00618822,1,1,2,207
0.501155,1,1,3,207
0.0545592,1,1,4,207
0.490464,1,1,3,207
0.0390694,2,0,3,207
1.13648,2,0,3,208
0.126289,2,0,3,207
0.774337,2,0,2,207
0.564734,2,0,2,206
0.0551956,2,0,1,206
0.0551632,2,0,1,207
0.496011,2,0,1,206
0.355536,2,0,1,205
0.13559,2,0,1,204
0.591029,2,0,1,205
1.3743,2,0,1,204
0.952381,2,0,1,203
0.464481,2,0,1,202
0.37451,2,0,1,201
0.110778,2,0,1,202
3.8985,2,0,1,203
0.679452,2,0,1,202
1.01956,2,0,1,201
0.051973,2,0,0,201
2.67882,2,0,0,200
0.503503,1,1,0,200
0.216989,1,1,1,200
0.369939,1,1,2,200
0.163735,1,1,3,200
0.485263,1,1,4,200
0.528565,1,1,5,200
0.0620868,1,1,4,200
0.0150706,1,1,4,201
0.24648,1,1,5,201
0.417796,1,1,4,201
0.0038484,1,1,5,201
0.106266,1,1,4,201
0.145783,1,1,4,202
0.0974229,1,1,4,201
0.288784,1,1,5,201
0.114584,1,1,5,202
0.029525,1,1,5,203
0.00171749,1,1,4,203
0.0462111,1,1,3,203
0.110649,1,1,4,203
0.0720354,1,1,3,203
0.0487721,2,0,3,203
0.669292,2,0,3,202
0.304819,2,0,3,203
0.182508,2,0,3,204
0.653444,2,0,3,205
0.0458468,2,0,3,206
0.363741,2,0,3,205
0.896112,2,0,3,206
0.0378551,2,0,3,207
0.74286,2,0,3,208
0.189544,2,0,3,207
1.14888,2,0,3,208
0.00381051,2,0,3,209
1.55036,2,0,3,208
0.0172583,2,0,3,209
0.554788,2,0,3,210
0.129441,2,0,3,211
0.817265,2,0,3,210
0.0174788,2,0,3,209
0.215165,2,0,3,210
1.12544,2,0,3,211
0.0088088,2,0,2,211
0.187087,2,0,2,212
0.638069,2,0,2,213
0.41649,2,0,2,214
0.0716248,2,0,2,213
0.162799,2,0,2,214
0.841335,2,0,2,213
1.20412,2,0,2,214
0.414278,2,0,2,213
1.15843,2,0,1,213
1.80013,2,0,1,212
0.394183,2,0,1,211
0.456326,2,0,1,210
0.168063,2,0,1,209
2.42123,1,1,1,209
0.00241662,1,1,2,209
0.002437,1,1,2,208
0.294002,1,1,3,208
0.733539,1,1,3,209
0.240554,1,1,4,209
0.225746,1,1,5,209
0.0333325,1,1,5,208
0.27837,1,1,5,207
0.399324,1,1,6,207
0.151686,1,1,7,207
0.10889,1,1,7,208
0.0875832,1,1,7,207
0.261945,1,1,7,208
0.108365,1,1,7,209
0.163873,2,0,7,209
0.668608,2,0,6,209
0.052934,2,0,6,210
0.592026,2,0,6,211
0.0361444,2,0,6,212
0.165371,2,0,6,213
0.327509,2,0,6,214
0.380658,2,0,6,215
0.341299,2,0,6,214
0.0257243,2,0,5,214
0.741744,2,0,5,213
0.0865666,2,0,5,214
0.229031,2,0,4,214
0.655815,2,0,4,215
0.604207,2,0,4,216
0.00634151,2,0,4,215
0.903135,2,0,3,215
0.274222,2,0,3,214
0.139522,2,0,3,215
0.853996,2,0,3,216
1.00332,1,1,3,216
0.241844,2,0,3,216
0.523735,2,0,2,216
0.552346,2,0,2,217
0.653021,2,0,1,217
2.93602,2,0,1,216
0.206924,2,0,1,215
0.0311827,1,1,1,215
0.113851,2,0,1,215
1.81702,2,0,1,214
1.85319,2,0,1,213
0.648231,2,0,0,213
0.591166,2,0,0,212
1.58304,1,1,0,212
0.00992387,1,1,1,212
0.484266,1,1,2,212
0.0198743,2,0,2,212
1.18906,2,0,2,211
3.30208,1,1,2,211
0.161501,1,1,2,212
0.0877846,1,1,3,212
0.181809,1,1,4,212
0.0332198,1,1,5,212
0.197278,1,1,6,212
0.0274675,1,1,6,213
0.0108295,1,1,6,214
0.00821522,1,1,6,215
0.0127352,1,1,7,215
0.0187372,2,0,7,215
0.784816,2,0,7,214
0.299122,2,0,7,213
0.10194,2,0,7,214
0.303386,2,0,6,214
0.231636,2,0,6,215
0.0900782,2,0,6,216
0.685712,2,0,5,216
0.351136,2,0,5,217
0.123513,2,0,4,217
0.278418,2,0,4,218
0.178476,1,1,4,218
0.568995,1,1,5,218
0.0115311,1,1,6,218
0.18985,1,1,6,217
0.345126,1,1,6,218
0.40493,1,1,7,218
0.493161,1,1,7,219
0.0117876,1,1,8,219
0.19125,1,1,8,220
0.025578,1,1,8,221
0.278919,1,1,8,220
0.233992,1,1,8,221
0.0326265,1,1,9,221
0.155149,1,1,9,222
0.119336,1,1,10,222
0.121842,1,1,11,222
0.223929,1,1,11,223
0.0390105,1,1,10,223
0.0435653,1,1,9,223
0.00347105,1,1,9,224
0.00197127,1,1,9,225
0.102951,1,1,9,226
0.0368249,2,0,9,226
0.157098,2,0,9,227
0.108595,2,0,9,228
0.219168,2,0,8,228
0.205365,2,0,8,229
0.2271,2,0,8,230
0.208139,2,0,8,231
0.0283552,2,0,8,232
0.0721404,2,0,8,233
0.474875,2,0,7,233
0.347149,2,0,7,234
0.156049,2,0,7,235
0.0318699,2,0,7,236
1.08654,2,0,6,236
1.04599,2,0,5,236
0.0411836,2,0,5,235
0.397685,2,0,5,236
0.321214,2,0,5,235
0.016437,2,0,4,235
0.415449,2,0,4,236
0.050787,2,0,4,237
0.571479,2,0,4,238
0.0809327,2,0,4,239
0.215804,2,0,3,239
0.209815,2,0,2,239
0.180134,2,0,1,239
1.66503,2,0,1,238
0.243848,2,0,1,237
0.211724,2,0,1,236
1.47102,2,0,1,237
0.608879,2,0,1,236
0.263523,2,0,1,235
0.290013,2,0,1,234
0.482464,2,0,0,234
1.77978,2,0,0,233
0.475685,2,0,0,232
3.03481,2,0,0,231
4.05637,2,0,0,230
0.0995401,2,0,0,229
0.781032,2,0,0,228
0.911098,2,0,0,227
1.70061,2,0,0,226
0.229981,2,0,0,225
4.84928,1,1,0,225
0.461417,0,2,0,225
0.158302,0,2,1,225
0.404104,0,2,2,225
0.546547,0,2,3,225
0.0266919,1,1,3,225
0.8223,1,1,4,225
0.0118615,1,1,4,226
0.584752,1,1,5,226
0.0485785,1,1,4,226
0.0113448,1,1,5,226
0.101299,1,1,6,226
0.00972553,1,1,7,226
0.208037,1,1,7,227
0.159555,1,1,7,226
0.0888502,1,1,8,226
0.49606,1,1,9,226
0.0737923,1,1,10,226
0.104126,1,1,11,226
0.11952,1,1,10,226
0.0109629,1,1,10,227
0.14285,1,1,9,227
0.0270244,1,1,9,228
0.342335,1,1,9,229
0.0338042,1,1,10,229
0.26776,1,1,10,230
0.119082,1,1,10,231
0.0174627,1,1,10,232
0.20031,1,1,10,233
0.107027,1,1,10,234
0.0855836,1,1,10,235
0.0123367,1,1,11,235
0.00924257,1,1,11,236
0.167745,1,1,11,237
0.380743,2,0,11,237
0.000347611,2,0,10,237
0.0362401,2,0,10,238
0.0337817,2,0,9,238
0.0947654,2,0,9,239
0.0896125,2,0,9,240
0.218138,2,0,8,240
0.103444,2,0,7,240
0.295597,2,0,7,241
0.10872,2,0,7,242
0.63539,2,0,7,243
0.367368,2,0,6,243
0.671111,2,0,5,243
0.00816731,2,0,5,242
0.189243,2,0,4,242
0.195083,2,0,3,242
1.15774,2,0,3,243
0.367724,2,0,3,244
0.944184,1,1,3,244
0.182954,1,1,4,244
0.224622,1,1,5,244
0.00380643,1,1,6,244
0.171193,1,1,7,244
0.0643951,1,1,8,244
0.00805411,1,1,8,245
0.11444,1,1,8,244
0.042779,1,1,8,245
0.334964,1,1,9,245
0.0141659,1,1,9,246
0.055127,2,0,9,246
0.38353,2,0,9,247
0.0653344,2,0,8,247
0.163304,2,0,8,248
0.00454467,2,0,7,248
0.235736,2,0,6,248
0.0506283,2,0,6,249
0.486271,2,0,5,249
0.583923,2,0,5,250
0.827299,2,0,5,251
0.978694,2,0,4,251
0.0962336,2,0,4,250
0.481222,2,0,4,251
0.184753,2,0,4,252
0.714214,2,0,4,251
0.511001,2,0,4,252
0.646565,2,0,4,253
0.446154,2,0,4,254
0.215711,2,0,4,255
0.0451139,2,0,4,254
0.473582,2,0,4,255
0.422884,2,0,4,256
1.01102,2,0,4,257
0.144269,2,0,4,258
0.0169065,2,0,4,259
0.769379,2,0,3,259
0.0177737,2,0,2,259
0.372763,2,0,2,258
0.505162,2,0,2,259
1.21143,2,0,2,258
0.368388,2,0,2,259
0.217663,2,0,2,258
0.732163,2,0,2,259
0.149206,2,0,2,260
0.0860826,2,0,1,260
2.3843,2,0,1,261
0.175978,2,0,1,260
0.475461,2,0,1,259
0.0644135,2,0,1,258
0.640479,2,0,0,258
1.33985,2,0,0,257
0.333085,2,0,0,256
0.485934,2,0,0,255
0.10741,2,0,0,254
0.146885,2,0,0,253
0.701325,2,0,0,252
1.36701,2,0,0,251
0.53321,2,0,0,250
0.399209,2,0,0,249
1.77107,2,0,0,248
0.690443,1,1,0,248
0.629084,1,1,0,247
1.56938,1,1,0,246
0.00149616,1,1,1,246
0.02258,2,0,1,246
0.467403,2,0,1,247
2.17202,1,1,1,247
0.0157485,1,1,1,246
0.573757,1,1,2,246
0.116021,1,1,3,246
0.312364,1,1,4,246
0.396533,1,1,5,246
0.0152872,2,0,5,246
0.312789,2,0,5,247
0.0293762,2,0,5,248
0.0580283,2,0,5,247
0.66711,2,0,5,248
0.16017,2,0,5,249
0.176236,2,0,5,250
0.00326331,2,0,5,251
0.932523,2,0,5,252
0.0625969,2,0,5,253
0.290606,2,0,4,253
0.257212,2,0,3,253
0.950508,2,0,3,254
0.0824366,2,0,2,254
0.241155,2,0,2,255
0.570166,2,0,2,254
1.43958,2,0,2,255
0.892275,2,0,2,256
0.699233,2,0,2,257
0.708544,2,0,2,256
0.29926,2,0,2,257
0.340555,2,0,2,258
0.307528,2,0,2,259
1.03932,2,0,2,260
0.809141,2,0,2,259
0.456104,2,0,2,260
2.15319,2,0,1,260
0.233612,2,0,1,259
0.839526,2,0,1,260
0.369223,1,1,1,260
0.185799,1,1,1,261
0.511624,1,1,1,262
0.00673807,1,1,1,263
0.449137,1,1,1,262
0.0848141,1,1,2,262
0.02844,1,1,3,262
0.25268,1,1,2,262
0.331993,1,1,3,262
0.00312046,1,1,3,263
0.735262,1,1,4,263
0.00111306,2,0,4,263
0.0956616,2,0,4,264
0.366424,2,0,4,265
0.20868,2,0,4,264
0.457539,2,0,4,265
0.205673,2,0,4,264
0.15681,2,0,4,263
0.161932,2,0,4,262
0.518651,2,0,4,263
1.06438,2,0,4,262
0.0290594,2,0,4,263
0.374541,2,0,4,264
0.855746,2,0,4,265
0.104613,2,0,4,266
0.740682,2,0,4,267
1.38973,2,0,3,267
0.0494468,2,0,3,268
0.0802153,2,0,3,267
0.294644,2,0,3,266
0.340453,2,0,3,267
0.731866,2,0,3,268
0.654582,2,0,2,268
0.161178,2,0,2,269
0.570232,1,1,2,269
0.0864694,1,1,1,269
0.0496299,1,1,1,268
0.621683,1,1,2,268
0.0718874,1,1,2,267
0.0754489,1,1,3,267
0.0394895,1,1,4,267
0.113859,1,1,5,267
0.392471,2,0,5,267
0.0692821,2,0,5,268
0.924698,2,0,5,267
0.258537,2,0,5,268
0.176391,2,0,5,269
0.640859,2,0,5,270
0.237117,2,0,5,271
0.0490978,2,0,5,272
0.517139,2,0,5,273
0.263503,2,0,5,272
0.0120619,2,0,5,273
0.00187995,2,0,5,274
0.0691076,2,0,5,275
0.8669,2,0,5,276
0.446775,2,0,5,277
0.0314692,2,0,5,278
0.434193,2,0,5,279
0.627115,2,0,5,280
1.09959,2,0,4,280
0.00829418,2,0,3,280
0.474399,2,0,3,279
1.48283,2,0,3,280
0.116164,2,0,3,281
0.525988,2,0,3,282
0.290643,2,0,3,283
2.40491,2,0,3,282
0.450112,2,0,2,282
1.50162,2,0,2,281
0.0918427,2,0,2,282
0.0360881,2,0,2,283
0.98602,2,0,2,284
0.795741,2,0,1,284
0.0847324,2,0,0,284
0.317652,2,0,0,283
6.63013,2,0,0,282
1.56853,2,0,0,281
3.27084,1,1,0,281
0.00713265,1,1,1,281
0.269449,2,0,1,281
0.691026,2,0,1,282
0.17866,2,0,1,281
1.21972,2,0,1,280
0.132467,2,0,1,279
0.940444,2,0,1,278
0.139948,2,0,1,277
0.63808,2,0,1,276
0.136498,2,0,1,275
0.183085,2,0,1,276
0.233133,2,0,1,275
0.559503,2,0,1,274
1.05321,2,0,1,275
0.226205,2,0,1,274
0.228503,2,0,1,273
0.745658,2,0,0,273
3.04492,2,0,0,272
0.906831,2,0,0,271
0.120706,2,0,0,270
1.78349,2,0,0,269
0.822027,2,0,0,268
0.763889,2,0,0,267
1.06044,4,0,0,266
1.29175,4,0,0,265
3.84103,4,0,0,264
0.954465,4,0,0,263
0.746569,4,0,0,262
6.65396,4,0,0,261
0.824453,4,0,0,260
0.391415,3,1,0,260
0.236528,3,1,1,260
0.229449,4,0,1,260
0.665178,4,0,1,259
1.15094,4,0,1,260
0.718301,4,0,1,259
0.0696638,4,0,1,258
0.337006,4,0,1,259
2.33022,4,0,1,258
0.140756,4,0,1,257
0.0462295,4,0,1,258
0.401293,4,0,1,257
0.198287,4,0,1,258
0.242475,4,0,1,259
0.910445,4,0,1,258
0.0403275,4,0,1,259
0.123941,4,0,1,258
1.67461,4,0,1,257
0.283871,4,0,1,256
0.219692,4,0,0,256
0.551341,3,1,0,256
0.480909,4,0,0,256
0.51829,4,0,0,255
3.96001,4,0,0,254
0.512171,4,0,0,253
0.574205,4,0,0,252
1.22003,4,0,0,251
2.40356,4,0,0,250
1.30468,4,0,0,249
0.845707,4,0,0,248
0.487828,4,0,0,247
